"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.221488104E1,-1.496587830E0,-8.196205902E0,4.776567078E-1,8.345401264E0
1.222489204E1,-2.017354889E0,-8.403225403E0,1.753753052E0,8.818138561E0
1.223490204E1,-2.416874084E0,-9.094936981E0,2.716850281E0,9.794918809E0
1.224491367E1,-2.593057709E0,-9.588011627E0,2.005529480E0,1.013291980E1
1.225492367E1,-2.420167236E0,-9.620194702E0,8.949888611E-1,9.960238984E0
1.226493467E1,-1.997745667E0,-9.412726135E0,2.326162720E-1,9.625201888E0
1.227494467E1,-1.569336548E0,-9.337283020E0,-1.119671631E-1,9.468907437E0
1.228495567E1,-1.347647552E0,-9.263336792E0,-3.191363525E-1,9.366291179E0
1.229496567E1,-1.420995026E0,-9.401948547E0,-7.798782349E-2,9.509045454E0
1.230497667E1,-1.778451691E0,-9.714049530E0,2.291734314E-1,9.878166285E0
1.231498667E1,-1.693578186E0,-1.041638901E1,-5.167254639E-1,1.056581148E1
1.232499767E1,-3.728746033E-1,-1.115510284E1,-3.475921783E0,1.169005505E1
1.233500767E1,1.103954315E0,-1.165147064E1,-6.253096619E0,1.326938961E1
1.234501867E1,1.318009186E0,-1.169443130E1,-4.715194702E0,1.267793094E1
1.235502867E1,6.613247681E-1,-1.164084274E1,-1.916913757E0,1.181613848E1
1.236503967E1,3.679348755E-1,-1.168275558E1,-2.673440552E-1,1.169160498E1
1.237504967E1,5.102888489E-1,-1.201626205E1,1.506616974E0,1.212109084E1
1.238506067E1,8.018824768E-1,-1.248089584E1,2.581082611E0,1.277019045E1
1.239507067E1,1.430575104E0,-1.303309753E1,2.221230927E0,1.329819699E1
1.240508167E1,1.907183990E0,-1.361912888E1,2.048340454E0,1.390373046E1
1.241509167E1,2.213147736E0,-1.383378250E1,1.945653992E0,1.414415535E1
1.242510267E1,2.374661865E0,-1.363050522E1,6.318360901E-1,1.385023135E1
1.243511267E1,2.487227783E0,-1.319476135E1,-2.982398071E0,1.375437121E1
1.244512367E1,2.380350037E0,-1.271530838E1,-7.009773102E0,1.471332907E1
1.245513367E1,1.942211151E0,-1.249062561E1,-8.718769226E0,1.535593856E1
1.246514467E1,1.307680664E0,-1.308459045E1,-6.010750580E0,1.445841134E1
1.247515467E1,6.283932495E-1,-1.361478790E1,-2.017803955E0,1.377783947E1
1.248516567E1,-2.155517578E-1,-1.373214386E1,2.297721863E-1,1.373575745E1
1.249517567E1,-1.210682373E0,-1.392389511E1,1.195863190E0,1.402749784E1
1.250518667E1,-1.976789246E0,-1.462877930E1,1.450783081E0,1.483285714E1
1.251519667E1,-2.769091644E0,-1.557496170E1,1.482666779E0,1.588853679E1
1.252520767E1,-3.657344513E0,-1.635424118E1,1.655557251E0,1.683978157E1
1.253521767E1,-4.406237183E0,-1.669942337E1,1.994003448E0,1.738567562E1
1.254522867E1,-4.828059998E0,-1.657039169E1,2.117496643E0,1.738884229E1
1.255523867E1,-4.828059998E0,-1.596400269E1,1.999092865E0,1.679749735E1
1.256524967E1,-4.845872955E0,-1.489567429E1,1.932032318E0,1.578278638E1
1.257525967E1,-4.786446533E0,-1.382120865E1,1.744622040E0,1.473022692E1
1.258527067E1,-4.738845520E0,-1.287906784E1,1.618883514E0,1.381838736E1
1.259528067E1,-4.985981598E0,-1.212553482E1,1.652563477E0,1.321436995E1
1.260529167E1,-5.523513794E0,-1.133742371E1,1.099014587E0,1.265915534E1
1.261530167E1,-6.349346466E0,-1.039438477E1,-5.631289673E-1,1.219321735E1
1.262531267E1,-6.697522430E0,-9.361233215E0,-1.613644409E0,1.162296616E1
1.263532267E1,-6.207890625E0,-8.319699097E0,-1.036893768E0,1.043218327E1
1.264533367E1,-5.025499420E0,-7.458090820E0,2.160008240E-1,8.995855683E0
1.265534367E1,-3.988905029E0,-6.748117218E0,1.465901642E0,7.974792596E0
1.266535467E1,-3.310066681E0,-6.204298096E0,2.450254669E0,7.446717682E0
1.267536467E1,-2.838696899E0,-6.036646729E0,3.541186066E0,7.552436863E0
1.268537567E1,-2.549348602E0,-5.937852173E0,4.294719086E0,7.758986967E0
1.269538567E1,-2.442620544E0,-5.840853882E0,4.633764038E0,7.845619055E0
1.270539667E1,-2.255359955E0,-5.710774384E0,4.463867340E0,7.591159609E0
1.271540667E1,-1.821112976E0,-5.574857025E0,4.021387482E0,7.111050598E0
1.272541767E1,-1.135538635E0,-5.422324219E0,2.753973083E0,6.186712832E0
1.273542767E1,-2.498304749E-1,-5.223836975E0,1.457968140E0,5.429231907E0
1.274543867E1,3.397933960E-2,-4.860841827E0,1.788929901E0,5.179691888E0
1.275544867E1,-1.041833496E0,-4.209246826E0,2.847528534E0,5.187638637E0
1.276545967E1,-2.487377472E0,-3.652704163E0,3.421734467E0,5.589057268E0
1.277546967E1,-2.980452118E0,-3.261717224E0,3.402424622E0,5.576592811E0
1.278548067E1,-3.107388153E0,-2.809058533E0,3.143313446E0,5.237087969E0
1.279549067E1,-3.228785706E0,-2.350561981E0,2.781216431E0,4.866761099E0
1.280550167E1,-3.413800964E0,-1.918560333E0,2.210902405E0,4.496999024E0
1.281551167E1,-3.582500153E0,-1.624571686E0,1.607058105E0,4.249255965E0
1.282552267E1,-3.771407318E0,-1.785936127E0,7.508386230E-1,4.239910335E0
1.283553267E1,-4.086651764E0,-2.489473114E0,-6.429130554E-1,4.828202173E0
1.284554367E1,-4.500690765E0,-4.130959625E0,-2.054178314E0,6.445207005E0
1.285555367E1,-4.710554352E0,-6.800957336E0,-4.462669830E0,9.399881117E0
1.286556467E1,-3.785478058E0,-1.115210907E1,-1.292846512E1,1.748841305E1
1.287557467E1,1.315614166E0,-1.697035995E1,-2.708557526E1,3.198987878E1
1.288558567E1,4.507426758E0,-2.095866623E1,-2.103605530E1,3.003494978E1
1.289559567E1,3.795806580E0,-2.239298355E1,-8.369844818E0,2.420553991E1
1.290560667E1,4.497996368E0,-2.190469894E1,-3.088227997E0,2.257398856E1
1.291561667E1,6.869215393E0,-1.954874817E1,-1.374890900E0,2.076607811E1
1.292562767E1,8.571475525E0,-1.561223419E1,-1.333576813E0,1.786030448E1
1.293563767E1,6.471342773E0,-1.059586578E1,-2.666854248E0,1.269892754E1
1.294564867E1,1.932182007E0,-7.485633545E0,-3.963008881E0,8.687547195E0
1.295565867E1,-2.260748749E0,-8.740025024E0,-2.506387939E0,9.369151660E0
1.296566967E1,-4.588558044E0,-1.401445679E1,2.008373566E0,1.488265529E1
1.297567967E1,-4.238885193E0,-1.741628265E1,4.780309296E0,1.855118342E1
1.298569067E1,-3.264561310E0,-1.957105179E1,1.915566559E0,1.993371074E1
1.299570067E1,-1.923350372E0,-1.864747238E1,-5.130730591E0,1.943584059E1
1.300571167E1,-2.397115173E0,-1.298025742E1,-6.363866272E0,1.465373801E1
1.301572167E1,-6.080804901E0,-6.815626831E0,-1.740879822E-1,9.135604193E0
1.302573267E1,-6.224356384E0,-3.729943542E0,3.026107178E0,7.862087247E0
1.303574267E1,-5.326373749E0,-2.471959534E0,4.056414642E0,7.136899957E0
1.304575367E1,-5.668262787E0,-2.430645447E0,5.514831848E0,8.273488419E0
1.305576367E1,-6.621929626E0,-4.039948883E0,6.125861206E0,9.884195186E0
1.306577467E1,-7.168293457E0,-5.918841705E0,5.155429230E0,1.062993738E1
1.307578467E1,-7.059320068E0,-7.255561981E0,4.243226166E0,1.097643602E1
1.308579567E1,-6.554569702E0,-8.640631714E0,3.314707031E0,1.134064298E1
1.309580567E1,-6.001469879E0,-9.740245056E0,2.671195221E0,1.174841685E1
1.310581667E1,-5.524112549E0,-1.063209045E1,2.163750458E0,1.217534324E1
1.311582667E1,-5.005291443E0,-1.131467102E1,1.686093750E0,1.248669832E1
1.312583767E1,-4.389322357E0,-1.160476776E1,1.193917236E0,1.246443837E1
1.313584767E1,-4.048930206E0,-1.158770325E1,8.538244629E-1,1.230437802E1
1.314585867E1,-3.800147552E0,-1.135179382E1,7.140151978E-1,1.199225426E1
1.315586867E1,-3.730242920E0,-1.088341782E1,6.794371033E-1,1.152497854E1
1.316587967E1,-3.666325836E0,-1.040156982E1,7.493417358E-1,1.105423507E1
1.317588967E1,-3.442541199E0,-1.001642075E1,7.571255493E-1,1.061852219E1
1.318590067E1,-3.092568970E0,-9.616751862E0,9.403445435E-1,1.014544957E1
1.319591067E1,-2.610271912E0,-9.140442352E0,1.065933380E0,9.565428366E0
1.320592167E1,-2.166145477E0,-8.673862610E0,9.961784363E-1,8.995579486E0
1.321593167E1,-1.760938110E0,-8.456215210E0,7.948471069E-1,8.674114400E0
1.322594267E1,-1.473535767E0,-8.283175049E0,6.715036011E-1,8.439977111E0
1.323595267E1,-1.284179535E0,-8.103249207E0,8.086184692E-1,8.244126916E0
1.324596358E1,-1.233135681E0,-7.897876282E0,7.044351196E-1,8.024543738E0
1.325597358E1,-1.169517975E0,-7.638765106E0,3.504212952E-1,7.735715851E0
1.326598458E1,-1.198856964E0,-7.669301605E0,7.948471069E-2,7.762845029E0
1.327599458E1,-1.394649811E0,-8.004304962E0,-2.290237427E-2,8.124928956E0
1.328600558E1,-1.639839935E0,-8.380023651E0,1.308279419E-1,8.539964131E0
1.329601558E1,-1.725611572E0,-8.619076538E0,6.768923950E-1,8.816144224E0
1.330602658E1,-1.746867371E0,-8.760532379E0,1.315314789E0,9.029314823E0
1.331603658E1,-1.641636200E0,-8.624165955E0,1.988165588E0,9.001333803E0
1.332604758E1,-1.647773438E0,-8.487500153E0,2.483036499E0,8.995459210E0
1.333605758E1,-1.541344757E0,-8.727750549E0,2.264341278E0,9.147492265E0
1.334606858E1,-1.244961090E0,-9.035510559E0,1.338666229E0,9.218590264E0
1.335607858E1,-1.255738678E0,-9.311686249E0,5.358856201E-2,9.396129637E0
1.336608958E1,-1.544937286E0,-9.571246490E0,-7.092251587E-1,9.721038572E0
1.337609958E1,-1.881736908E0,-9.686656494E0,-1.224004669E0,9.943361366E0
1.338611058E1,-2.184856567E0,-1.002809647E1,-1.688788147E0,1.040136156E1
1.339612058E1,-2.147883453E0,-1.067026108E1,-2.615211639E0,1.119407016E1
1.340613158E1,-1.496288452E0,-1.093700638E1,-3.777245178E0,1.166724341E1
1.341614158E1,-8.613088989E-1,-1.086111420E1,-3.645519104E0,1.148892789E1
1.342615258E1,-7.427554321E-1,-1.087189178E1,-2.305954742E0,1.113854317E1
1.343616258E1,-8.836125183E-1,-1.079899338E1,-9.599537659E-1,1.087752455E1
1.344617358E1,-8.517288208E-1,-1.071741302E1,2.351609802E-1,1.075377537E1
1.345618358E1,-6.309379578E-1,-1.114582214E1,1.440155182E0,1.125617523E1
1.346619458E1,8.173004150E-2,-1.169068909E1,2.367327118E0,1.192824919E1
1.347620458E1,9.157955933E-1,-1.208017914E1,2.765050049E0,1.242637966E1
1.348621558E1,1.360670471E0,-1.243030106E1,2.862198029E0,1.282793772E1
1.349622558E1,1.626966705E0,-1.276904663E1,2.896027679E0,1.319403459E1
1.350623658E1,1.800156555E0,-1.313114365E1,2.351909180E0,1.346101682E1
1.351624658E1,1.606459351E0,-1.334250412E1,-4.568499756E-1,1.344662931E1
1.352625758E1,1.281036072E0,-1.376881760E1,-6.713838501E0,1.537195560E1
1.353626758E1,1.588047638E0,-1.444720688E1,-1.154504196E1,1.856156448E1
1.354627858E1,2.287992096E0,-1.432910248E1,-9.605525208E0,1.740184473E1
1.355628858E1,2.174677734E0,-1.349234253E1,-4.674629059E0,1.444384599E1
1.356629958E1,1.657054138E0,-1.262085480E1,-8.990304565E-1,1.276088006E1
1.357630958E1,8.436456299E-1,-1.189276886E1,6.929090881E-1,1.194277238E1
1.358632058E1,4.266128540E-2,-1.186821991E1,1.196012878E0,1.192840771E1
1.359633058E1,-6.007008362E-1,-1.252400620E1,1.374591522E0,1.261352744E1
1.360634158E1,-1.320404205E0,-1.389216110E1,1.560654602E0,1.404176806E1
1.361635158E1,-2.144889679E0,-1.567210968E1,1.732197876E0,1.591276478E1
1.362636258E1,-3.318299561E0,-1.731644028E1,2.081721039E0,1.775397923E1
1.363637258E1,-4.758754120E0,-1.847622849E1,2.655477905E0,1.926313377E1
1.364638358E1,-5.865702209E0,-1.874222534E1,3.054248657E0,1.987475555E1
1.365639358E1,-6.115682373E0,-1.796968185E1,3.078647919E0,1.922990145E1
1.366640458E1,-5.714217224E0,-1.620889343E1,2.735411682E0,1.740295900E1
1.367641458E1,-5.020110626E0,-1.416100204E1,2.489323425E0,1.522932109E1
1.368642558E1,-4.768633575E0,-1.252849686E1,2.234104156E0,1.359022888E1
1.369643558E1,-4.841082916E0,-1.117321518E1,1.539997559E0,1.227389155E1
1.370644658E1,-5.501958618E0,-9.896520081E0,-6.548881531E-1,1.134202525E1
1.371645658E1,-6.354585571E0,-8.878038025E0,-3.257076874E0,1.139336942E1
1.372646758E1,-6.288872223E0,-8.297545166E0,-3.838318176E0,1.109647944E1
1.373647758E1,-5.346731415E0,-7.934250641E0,-2.651436310E0,9.928241766E0
1.374648858E1,-4.561464386E0,-7.579787750E0,-6.105802917E-1,8.867522088E0
1.375649858E1,-3.927233276E0,-7.466323700E0,1.442699890E0,8.558652568E0
1.376650958E1,-3.702550507E0,-7.242838440E0,3.200344849E0,8.741269706E0
1.377651958E1,-3.378923492E0,-6.911876678E0,4.263733521E0,8.796055179E0
1.378653058E1,-3.015479279E0,-6.557114410E0,4.566404114E0,8.540545135E0
1.379654058E1,-2.590063934E0,-6.197711792E0,4.598736877E0,8.140543195E0
1.380655158E1,-2.002984772E0,-5.781876526E0,3.884272614E0,7.247731914E0
1.381656158E1,-8.532257080E-1,-5.399421844E0,2.071093140E0,5.845611786E0
1.382657258E1,2.739303589E-1,-5.128185883E0,5.248086548E-1,5.162242963E0
1.383658258E1,5.587879944E-1,-4.843178558E0,1.231189728E0,5.028364617E0
1.384659358E1,-5.987548828E-2,-4.372706909E0,2.639161835E0,5.107771136E0
1.385660358E1,-1.530866547E0,-3.830384674E0,3.719914398E0,5.554562293E0
1.386661458E1,-2.969524841E0,-3.397933960E0,4.034260712E0,6.053039936E0
1.387662458E1,-3.423381042E0,-3.031645660E0,3.742367706E0,5.908953310E0
1.388663558E1,-3.322490845E0,-2.690355377E0,3.379522247E0,5.449598892E0
1.389664558E1,-2.907254333E0,-2.400408325E0,3.241209869E0,4.971873822E0
1.390665658E1,-2.736609192E0,-2.148482208E0,3.016826477E0,4.605024176E0
1.391666658E1,-2.723286896E0,-2.067350922E0,2.476150818E0,4.221558269E0
1.392667758E1,-2.523602142E0,-2.255958710E0,1.653162231E0,3.767076165E0
1.393668758E1,-3.024011536E0,-2.910996552E0,-2.634521484E-2,4.197527935E0
1.394669858E1,-3.769161987E0,-4.343367920E0,-2.034569092E0,6.100073636E0
1.395670858E1,-4.090244293E0,-7.017706604E0,-5.366490326E0,9.735374814E0
1.396671958E1,-2.279310150E0,-1.153606064E1,-1.652578445E1,2.028244319E1
1.397672958E1,3.197650452E0,-1.695718735E1,-2.811573303E1,3.298887108E1
1.398674058E1,4.240980835E0,-2.019121216E1,-1.702035599E1,2.674627983E1
1.399675058E1,4.014950867E0,-2.164019897E1,-6.224655762E0,2.287278692E1
1.400676158E1,5.823190613E0,-2.179333054E1,-1.600322113E0,2.261459342E1
1.401677158E1,8.461154938E0,-1.969948471E1,1.347198486E-2,2.143970667E1
1.402678258E1,1.000085312E1,-1.614752106E1,-2.232906647E0,1.912447049E1
1.403679258E1,9.810748444E0,-1.287861877E1,-5.521867218E0,1.710557290E1
1.404680358E1,6.800807648E0,-1.192959229E1,-4.411476288E0,1.442315083E1
1.405681358E1,2.457140350E0,-1.556523193E1,1.309027863E0,1.581225910E1
1.406682458E1,-4.769082642E-1,-1.910626831E1,6.778204651E0,2.027858448E1
1.407683458E1,-1.639390869E0,-1.812850159E1,6.792425079E0,1.942851540E1
1.408684558E1,-2.570903778E0,-1.403212006E1,1.161734161E0,1.431291605E1
1.409685558E1,-3.711232452E0,-1.009006760E1,-2.370769958E0,1.100923524E1
1.410686658E1,-7.624844055E0,-7.346423035E0,-4.698130188E0,1.158363525E1
1.411687658E1,-8.685538330E0,-4.174818420E0,-5.256618805E0,1.097723673E1
1.412688658E1,-8.573421478E0,-2.821482697E0,-2.468965759E0,9.357356057E0
1.413689758E1,-9.695488129E0,-4.590653687E0,4.674629059E0,1.170165579E1
1.414690758E1,-1.049018555E1,-7.189100189E0,9.070537720E0,1.562055725E1
1.415691858E1,-9.686806183E0,-8.150850220E0,7.815248108E0,1.487779138E1
1.416692858E1,-8.189170532E0,-8.503367157E0,6.152356110E0,1.331244728E1
1.417693958E1,-6.698570251E0,-8.690178680E0,4.886438599E0,1.201113363E1
1.418694958E1,-5.704786835E0,-8.984616394E0,3.879033508E0,1.132761341E1
1.419696058E1,-5.117108917E0,-9.236093445E0,3.050057373E0,1.099059033E1
1.420697058E1,-4.558171234E0,-9.350305939E0,2.323168945E0,1.065843610E1
1.421698158E1,-4.079167328E0,-9.472751312E0,1.701511688E0,1.045312229E1
1.422699158E1,-3.819457397E0,-9.608518982E0,1.265767822E0,1.041700821E1
1.423700258E1,-3.798650665E0,-9.915979614E0,9.511221313E-1,1.066119280E1
1.424701379E1,-3.730093231E0,-1.018422180E1,7.798782349E-1,1.087383002E1
1.425702479E1,-3.672463074E0,-1.028601013E1,5.700146484E-1,1.093681426E1
1.426703479E1,-3.523073730E0,-1.010668304E1,5.439688110E-1,1.071694885E1
1.427704579E1,-3.172502747E0,-9.651629333E0,8.596623230E-1,1.019596694E1
1.428705579E1,-2.713407440E0,-9.288334808E0,9.747729492E-1,9.725529587E0
1.429706679E1,-2.354004822E0,-9.179361420E0,7.848179626E-1,9.508835576E0
1.430707679E1,-2.086361389E0,-9.129066010E0,8.584648132E-1,9.403707348E0
1.431708779E1,-1.885030060E0,-8.957672424E0,1.055006104E0,9.214459912E0
1.432709779E1,-1.605112152E0,-8.646469574E0,1.122066650E0,8.865486714E0
1.433710879E1,-1.133592682E0,-8.369395752E0,5.421725464E-1,8.463200854E0
1.434711879E1,-4.960684204E-1,-8.197253723E0,-1.046174469E0,8.278619057E0
1.435712979E1,-2.990780640E-1,-8.266110535E0,-2.140099640E0,8.543890070E0
1.436713979E1,-5.066963196E-1,-8.463549957E0,-2.145937500E0,8.746054356E0
1.437715079E1,-5.840853882E-1,-8.578510895E0,-1.288670197E0,8.694404855E0
1.438716079E1,-8.099656677E-1,-8.576714630E0,-4.700225830E-2,8.615003624E0
1.439717179E1,-1.421593781E0,-8.489595795E0,4.101470947E-1,8.617562664E0
1.440718179E1,-1.910477142E0,-8.604407043E0,7.433541870E-1,8.845242729E0
1.441719279E1,-2.097288666E0,-8.878786469E0,1.041683807E0,9.182405679E0
1.442720279E1,-1.754501495E0,-8.967252502E0,4.668791199E-1,9.149200460E0
1.443721379E1,-1.191222839E0,-9.006171570E0,-3.287164307E-1,9.090555137E0
1.444722379E1,-9.216334534E-1,-9.090745697E0,-7.363188171E-1,9.166964108E0
1.445723479E1,-9.398954773E-1,-9.220974884E0,-8.587641907E-1,9.308450852E0
1.446724479E1,-1.209035797E0,-9.515113220E0,-6.390211487E-1,9.612881731E0
1.447725579E1,-1.527423706E0,-9.921218719E0,-7.200027466E-2,1.003836581E1
1.448726579E1,-1.665586395E0,-1.015248779E1,2.565664673E-1,1.029140480E1
1.449727679E1,-1.979034576E0,-1.057296341E1,-7.349716187E-2,1.075683666E1
1.450728679E1,-2.011816406E0,-1.122380997E1,-6.345304871E-1,1.142033031E1
1.451729779E1,-1.433718567E0,-1.165895508E1,-1.318158875E0,1.182050444E1
1.452730779E1,-4.736151123E-1,-1.165371597E1,-1.841320953E0,1.180778854E1
1.453731879E1,4.058061218E-1,-1.154429352E1,-1.450633392E0,1.164215309E1
1.454732879E1,9.785151672E-1,-1.149324966E1,-6.114784241E-1,1.155102531E1
1.455733979E1,1.416204987E0,-1.151645142E1,6.236032104E-1,1.161994711E1
1.456734979E1,1.744322662E0,-1.179352524E1,1.773062897E0,1.205295197E1
1.457736079E1,1.904938660E0,-1.228345642E1,2.358345795E0,1.265203098E1
1.458737079E1,2.067949677E0,-1.287562500E1,2.193089447E0,1.322375803E1
1.459738179E1,1.625170441E0,-1.336765182E1,-7.616162109E-1,1.348759999E1
1.460739179E1,8.813671875E-1,-1.394110931E1,-7.469167786E0,1.584044837E1
1.461740279E1,1.111887817E0,-1.464704132E1,-1.172781189E1,1.879664028E1
1.462741279E1,2.167792053E0,-1.426892761E1,-8.814869385E0,1.691163918E1
1.463742379E1,2.218237152E0,-1.377136230E1,-3.224893799E0,1.431680606E1
1.464743379E1,9.611512756E-1,-1.399694321E1,4.848417664E-1,1.403827990E1
1.465744479E1,-2.502795410E-1,-1.409034897E1,1.271455994E0,1.414981181E1
1.466745479E1,-9.747729492E-1,-1.447654587E1,1.198258209E0,1.455872197E1
1.467746579E1,-1.406175842E0,-1.527303955E1,1.137185211E0,1.537973530E1
1.468747579E1,-1.936223602E0,-1.645228729E1,1.242117004E0,1.661233197E1
1.469748679E1,-2.840942230E0,-1.751343063E1,1.585502930E0,1.781305771E1
1.470749679E1,-3.759731598E0,-1.787313263E1,1.955234070E0,1.836865243E1
1.471750779E1,-4.427792358E0,-1.766581375E1,1.981878662E0,1.831977521E1
1.472751779E1,-5.238207092E0,-1.698338287E1,2.069446564E0,1.789292364E1
1.473752879E1,-5.875731354E0,-1.569366486E1,2.204765167E0,1.690196216E1
1.474753879E1,-5.922733612E0,-1.393886398E1,2.151026917E0,1.529698073E1
1.475754979E1,-5.605692902E0,-1.227327759E1,1.617386627E0,1.358944720E1
1.476755979E1,-5.610632629E0,-1.087518494E1,4.900808716E-1,1.224700066E1
1.477757079E1,-5.694458313E0,-9.774374084E0,-4.549040222E-1,1.132131538E1
1.478758079E1,-5.447172546E0,-9.037606201E0,-4.767585754E-1,1.056301630E1
1.479759179E1,-4.570146332E0,-8.504564667E0,3.035687256E-1,9.659503695E0
1.480760179E1,-3.705544281E0,-8.009693756E0,1.254241791E0,8.913998820E0
1.481761279E1,-3.282074890E0,-7.513325958E0,2.112257538E0,8.466623556E0
1.482762279E1,-3.165467377E0,-7.052434387E0,2.855911102E0,8.240949140E0
1.483763379E1,-2.846480713E0,-6.798712006E0,3.649560699E0,8.224611279E0
1.484764379E1,-2.436333618E0,-6.555916901E0,4.384382629E0,8.254609558E0
1.485765379E1,-2.092199249E0,-6.386020203E0,4.380790100E0,8.021837298E0
1.486766479E1,-1.925296326E0,-6.283633118E0,3.816014557E0,7.599524867E0
1.487767479E1,-1.696571960E0,-6.188580780E0,3.159928894E0,7.152764438E0
1.488768579E1,-1.133293304E0,-6.174060974E0,2.051633606E0,6.603982365E0
1.489769579E1,-6.087840271E-1,-6.079008636E0,1.071322174E0,6.202636149E0
1.490770679E1,-6.840774536E-1,-5.706134033E0,1.642234955E0,5.977027958E0
1.491771679E1,-1.421893158E0,-5.107977905E0,2.832559662E0,6.011373609E0
1.492772779E1,-2.780018921E0,-4.343966675E0,3.584296417E0,6.280583769E0
1.493773779E1,-3.622467041E0,-3.598067780E0,3.643872528E0,6.272652247E0
1.494774879E1,-3.748504944E0,-2.941682739E0,2.919079742E0,5.588006191E0
1.495775879E1,-3.691473541E0,-2.373314667E0,1.950294342E0,4.802420997E0
1.496776979E1,-3.752696228E0,-1.993704071E0,1.238973541E0,4.426357457E0
1.497777979E1,-3.873495026E0,-1.737736359E0,8.894503784E-1,4.337604563E0
1.498779079E1,-3.917353821E0,-1.661844177E0,6.676116943E-1,4.307330078E0
1.499780079E1,-4.092190247E0,-1.762734375E0,-0.000000000E0,4.455698990E0
1.500781179E1,-4.245321808E0,-2.285297699E0,-1.056053925E0,4.935645117E0
1.501782179E1,-4.879103851E0,-3.510499878E0,-2.472408600E0,6.499389823E0
1.502783279E1,-5.318589935E0,-5.724096680E0,-4.500391388E0,9.016995306E0
1.503784279E1,-4.955145721E0,-9.578431549E0,-1.109043732E1,1.546924756E1
1.504785379E1,-7.999365234E-1,-1.531614990E1,-2.437501190E1,2.879870746E1
1.505786379E1,3.921395416E0,-1.994093262E1,-2.377999924E1,3.128108853E1
1.506787479E1,3.885470123E0,-2.169229065E1,-1.066876419E1,2.448417614E1
1.507788479E1,4.369563446E0,-2.216889954E1,-2.902613983E0,2.278109653E1
1.508789579E1,6.155200195E0,-2.000993912E1,1.189426575E0,2.096899827E1
1.509790579E1,7.585625610E0,-1.593960342E1,2.178719330E0,1.778649744E1
1.510791679E1,8.510402527E0,-1.200698135E1,1.287322998E-2,1.471715727E1
1.511792679E1,8.142916718E0,-8.874595184E0,-4.381388855E0,1.281647770E1
1.512793779E1,5.860313416E0,-9.063951416E0,-5.778134308E0,1.224276622E1
1.513794779E1,1.714833984E0,-1.447055832E1,-3.891906738E-1,1.457700871E1
1.514795879E1,-7.671546936E-1,-2.085882385E1,4.383634186E0,2.132827484E1
1.515796879E1,3.050656128E-1,-2.429193466E1,4.486620026E0,2.470467393E1
1.516797979E1,1.998943176E0,-2.255330017E1,-2.069147186E0,2.273606150E1
1.517798979E1,3.763174438E-1,-1.452085373E1,-2.152224426E0,1.468430720E1
1.518800079E1,-4.530478821E0,-7.975115662E0,3.726351013E0,9.900171717E0
1.519801079E1,-5.968089294E0,-3.494034119E0,1.352736969E0,7.046719915E0
1.520802179E1,-5.793552246E0,7.006929016E-1,-2.846331024E0,6.492905241E0
1.521803179E1,-7.194788361E0,1.496887207E-1,2.805166626E-1,7.201810596E0
1.522804279E1,-9.122330017E0,-3.573219452E0,5.641618195E0,1.130542604E1
1.523805279E1,-9.297615509E0,-6.357130280E0,7.553143158E0,1.356129533E1
1.524806258E1,-9.371561737E0,-8.037835236E0,5.957162018E0,1.370841873E1
1.525807258E1,-9.744436340E0,-9.470056915E0,5.601052551E0,1.469720406E1
1.526808358E1,-9.108708344E0,-1.042237656E1,4.785997467E0,1.464582782E1
1.527809358E1,-7.795788574E0,-1.097008759E1,3.880979462E0,1.400639649E1
1.528810458E1,-6.655010834E0,-1.117785553E1,2.955753479E0,1.334054354E1
1.529811458E1,-5.544320526E0,-1.092203751E1,2.134261780E0,1.243324040E1
1.530812558E1,-4.713847504E0,-1.040411453E1,1.654359741E0,1.154135450E1
1.531813558E1,-4.261787567E0,-1.015143997E1,1.254990234E0,1.108104540E1
1.532814558E1,-4.076772308E0,-1.012030472E1,9.957293701E-1,1.095591699E1
1.533815658E1,-3.988755341E0,-9.965077515E0,8.222401428E-1,1.076517617E1
1.534816658E1,-3.832480316E0,-9.806557159E0,7.312294006E-1,1.055420130E1
1.535817758E1,-3.484603729E0,-9.471254425E0,7.685018921E-1,1.012115204E1
1.536818758E1,-2.953208771E0,-9.142687683E0,6.887178040E-1,9.632471766E0
1.537819858E1,-2.611619110E0,-8.945397949E0,7.602690125E-1,9.349797207E0
1.538820858E1,-2.352507935E0,-8.912915497E0,9.119036865E-1,9.263148739E0
1.539821958E1,-2.112856293E0,-8.876391449E0,1.374441833E0,9.227327740E0
1.540822958E1,-1.736987915E0,-8.909322968E0,1.829196167E0,9.259542180E0
1.541824058E1,-1.196312256E0,-8.995543671E0,1.398990784E0,9.181946643E0
1.542825058E1,-3.330574036E-1,-8.838071136E0,-1.453477478E-1,8.845538684E0
1.543826158E1,2.659968567E-1,-8.517288208E0,-1.347647552E0,8.627346444E0
1.544827158E1,3.311114502E-1,-8.222850494E0,-1.770967255E0,8.417911265E0
1.545828258E1,-4.790039062E-3,-8.086484070E0,-1.577419739E0,8.238901662E0
1.546829258E1,-5.260061646E-1,-7.851622467E0,-8.767268372E-1,7.917910570E0
1.547830358E1,-7.762857056E-1,-7.588320007E0,-3.855981445E-1,7.637663645E0
