"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.365361792E0,-1.398766251E1,-2.407593384E0,-2.140548706E-1,1.419496487E1
2.375371792E0,-1.391551254E1,-1.759740601E0,-2.749781799E-1,1.402903380E1
2.385382792E0,-1.338426727E1,-1.190474396E0,-4.775070190E-1,1.344558860E1
2.395392792E0,-1.264315842E1,-9.933343506E-1,-8.637039185E-1,1.271149686E1
2.405402792E0,-1.163635208E1,-1.360670471E0,-1.026415558E0,1.176051201E1
2.415413792E0,-1.042522064E1,-1.579515381E0,-6.887178040E-1,1.056666582E1
2.425423792E0,-9.235045624E0,-1.449136505E0,3.442840576E-3,9.348051997E0
2.435434792E0,-8.364456024E0,-1.392404480E0,6.927593994E-1,8.507809965E0
2.445444792E0,-7.905360718E0,-1.366807709E0,1.254840546E0,8.120191881E0
2.455455792E0,-7.574848022E0,-1.286574554E0,1.575174408E0,7.843135283E0
2.465465792E0,-7.315736847E0,-1.106349335E0,1.589694214E0,7.567769959E0
2.475475792E0,-7.030280457E0,-7.352709961E-1,1.362017670E0,7.198649795E0
2.485486792E0,-6.741231537E0,-4.438270569E-1,8.896000671E-1,6.814145095E0
2.495496792E0,-6.618636475E0,-2.644999695E-1,3.035687256E-1,6.630871963E0
2.505507792E0,-6.636150055E0,-2.375559998E-1,-2.158511353E-1,6.643907895E0
2.515517792E0,-6.653963013E0,-1.648072815E-1,-6.873706055E-1,6.691402212E0
2.525528792E0,-6.499484253E0,-6.152206421E-2,-9.015751648E-1,6.562005661E0
2.535538792E0,-6.335575104E0,4.864883423E-2,-8.532257080E-1,6.392954928E0
2.545548792E0,-6.406377869E0,1.077758789E-2,-7.174580383E-1,6.446436193E0
2.555559792E0,-6.882388000E0,-3.266207886E-1,-3.980223083E-1,6.901620642E0
2.565569792E0,-7.576494598E0,-6.155200195E-1,1.764830017E-1,7.603504557E0
2.575580792E0,-8.162675629E0,-7.288343811E-1,7.966433716E-1,8.233778819E0
2.585590792E0,-8.727900238E0,-8.184979248E-1,1.243464203E0,8.853947405E0
2.595601792E0,-9.233997803E0,-9.234297180E-1,1.354982300E0,9.378454825E0
2.605611792E0,-9.614656219E0,-9.830058289E-1,1.230441284E0,9.742787098E0
2.615621792E0,-9.956096191E0,-9.618997192E-1,1.008452911E0,1.005316267E1
2.625632792E0,-1.016266663E1,-9.024732971E-1,7.593708801E-1,1.023087949E1
2.635642792E0,-1.048883835E1,-8.243357849E-1,6.081852722E-1,1.053874512E1
2.645653792E0,-1.097712296E1,-8.545729065E-1,5.879772949E-1,1.102602560E1
2.655663792E0,-1.152453461E1,-9.237290955E-1,5.860313416E-1,1.157633820E1
2.665674792E0,-1.215487381E1,-9.717791748E-1,5.950126648E-1,1.220816744E1
2.675684792E0,-1.274988647E1,-1.018931122E0,6.068380737E-1,1.280492398E1
2.685694792E0,-1.319805450E1,-1.129551086E0,5.607339478E-1,1.325816544E1
2.695705792E0,-1.356404343E1,-1.244961090E0,4.397854614E-1,1.362815517E1
2.705715792E0,-1.407777512E1,-1.373543701E0,2.426454163E-1,1.414670461E1
2.715726792E0,-1.480511261E1,-1.479673004E0,5.239105225E-2,1.487896288E1
2.725736792E0,-1.548694473E1,-1.625619507E0,-1.215472412E-1,1.557250364E1
2.735747792E0,-1.557600952E1,-1.042881317E0,-1.929487610E-1,1.561207556E1
2.745757792E0,-1.539593399E1,-5.249583435E-1,-2.553689575E-1,1.540699770E1
2.755768792E0,-1.555744812E1,-6.268963623E-1,-2.206411743E-1,1.557163683E1
2.765778792E0,-1.606923386E1,-1.423240356E0,-1.916015625E-2,1.613214979E1
2.775788792E0,-1.626053604E1,-2.207309875E0,3.577560425E-1,1.641356874E1
2.785799792E0,-1.615740051E1,-2.544109497E0,8.396040344E-1,1.637800413E1
2.795809792E0,-1.592613144E1,-2.506238251E0,1.368903351E0,1.618013564E1
2.805820792E0,-1.554637115E1,-1.916315002E0,1.864672394E0,1.577462907E1
2.815830792E0,-1.519580017E1,-9.379495239E-1,2.175426178E0,1.537935536E1
2.825841792E0,-1.495584915E1,-2.007325745E-1,2.046544189E0,1.509655790E1
2.835851792E0,-1.479987350E1,-1.625619507E-1,1.528471527E0,1.487947940E1
2.845861792E0,-1.445588882E1,-7.201524353E-1,8.955876160E-1,1.450149711E1
2.855872792E0,-1.402343811E1,-1.760339355E0,4.622387695E-1,1.414104932E1
2.865882792E0,-1.364188156E1,-2.724634094E0,3.635939026E-1,1.391606137E1
2.875893792E0,-1.318832474E1,-3.337160339E0,7.949967957E-1,1.362719958E1
2.885903792E0,-1.278251862E1,-3.618724823E0,1.430425415E0,1.336166413E1
2.895914792E0,-1.242925323E1,-3.678899689E0,2.007176056E0,1.311676007E1
2.905924792E0,-1.225546463E1,-3.798950043E0,2.480791168E0,1.306838779E1
2.915934792E0,-1.220726486E1,-3.866160278E0,2.726130981E0,1.309184100E1
2.925945792E0,-1.209335175E1,-3.790866852E0,2.743345184E0,1.296710341E1
2.935955792E0,-1.194066925E1,-3.518732758E0,2.499951324E0,1.269688225E1
2.945966792E0,-1.174412796E1,-3.204685822E0,2.113754425E0,1.235566714E1
2.955976792E0,-1.152992340E1,-2.941083984E0,1.782493286E0,1.203189058E1
2.965987792E0,-1.131721573E1,-2.771187286E0,1.530866547E0,1.175169789E1
2.975997792E0,-1.116842514E1,-2.641856232E0,1.472487946E0,1.157071066E1
2.986007792E0,-1.100062408E1,-2.525548096E0,1.535506897E0,1.139078157E1
2.996018792E0,-1.066232758E1,-2.497855682E0,1.482816467E0,1.105093919E1
3.006028792E0,-1.038465500E1,-2.526146851E0,1.286125488E0,1.076459921E1
3.016039792E0,-1.021745270E1,-2.646646271E0,1.066532135E0,1.060841962E1
3.026049792E0,-1.007045837E1,-2.824626160E0,9.021739197E-1,1.049793135E1
3.036060792E0,-9.862391052E0,-2.957549744E0,8.545729065E-1,1.033170618E1
3.046070792E0,-9.645192719E0,-3.133134613E0,8.970845032E-1,1.018091527E1
3.056080792E0,-9.326206055E0,-3.315455475E0,9.566606140E-1,9.944122078E0
3.066091792E0,-9.042545929E0,-3.423680420E0,1.034648438E0,9.724182325E0
3.076101792E0,-8.822353821E0,-3.507206726E0,1.114731903E0,9.559134541E0
3.086112792E0,-8.625064087E0,-3.595822449E0,1.135688324E0,9.413365899E0
3.096122792E0,-8.347541199E0,-3.602259064E0,1.053359528E0,9.152446707E0
3.106133792E0,-8.111332397E0,-3.586392059E0,9.611512756E-1,8.920747336E0
3.116143792E0,-7.899822235E0,-3.600612488E0,8.583151245E-1,8.724007479E0
3.126153792E0,-7.673941956E0,-3.626358948E0,7.605683899E-1,8.521638847E0
3.136164792E0,-7.462581482E0,-3.628753967E0,7.331753540E-1,8.330397579E0
3.146174792E0,-7.248676300E0,-3.655697937E0,7.186555481E-1,8.150085969E0
3.156185792E0,-7.044800262E0,-3.747606812E0,7.099736023E-1,8.011106669E0
3.166195792E0,-6.876101074E0,-3.815266113E0,6.126759338E-1,7.887483331E0
3.176206792E0,-6.733148346E0,-3.882775726E0,4.656816101E-1,7.786404392E0
3.186216792E0,-6.593039703E0,-3.967499542E0,2.722837830E-1,7.699569053E0
3.196226792E0,-6.449787598E0,-4.099225616E0,-1.930984497E-2,7.642236818E0
