"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.802562875E0,-3.868704987E0,-1.629241974E1,1.789528656E0,1.684079072E1
2.812572875E0,-3.603456573E0,-1.743379623E1,1.238225098E0,1.784531736E1
2.822582875E0,-2.950065308E0,-1.798749481E1,9.455836487E-1,1.825231447E1
2.832592875E0,-2.221979370E0,-1.773990967E1,7.426057434E-1,1.789393894E1
2.842602875E0,-1.480870514E0,-1.672666672E1,2.528242493E-1,1.679399527E1
2.852612875E0,-1.258882141E-1,-1.550520676E1,-2.132615204E0,1.565168783E1
2.862622875E0,1.743125153E0,-1.385024826E1,-6.099665680E0,1.523396808E1
2.872632875E0,2.448608093E0,-1.193992081E1,-7.536677399E0,1.433034880E1
2.882642875E0,1.519041138E0,-1.074001602E1,-3.873045959E0,1.151763496E1
2.892652875E0,6.087840271E-1,-1.017284546E1,5.197192383E-1,1.020428884E1
2.902662875E0,1.660047913E-1,-9.768087158E0,3.260669403E0,1.029927421E1
2.912672875E0,2.570155334E-1,-9.061706085E0,4.779411163E0,1.024808983E1
2.922682875E0,4.586462402E-1,-8.217910767E0,5.816005554E0,1.007821087E1
2.932692875E0,4.490661621E-3,-7.404801636E0,5.445226593E0,9.191387277E0
2.942702875E0,-4.957690430E-1,-6.716383209E0,4.877008209E0,8.315094674E0
2.952712875E0,-9.210346985E-1,-6.096372528E0,4.192631378E0,7.456019098E0
2.962722875E0,-1.319955139E0,-5.660029907E0,2.945125580E0,6.515518767E0
2.972732875E0,-1.839075623E0,-5.377267914E0,2.176473999E0,6.085577083E0
2.982741875E0,-2.312690735E0,-5.171595612E0,1.797312469E0,5.943422559E0
2.992751875E0,-2.497256927E0,-4.937033386E0,1.791624298E0,5.815540254E0
3.002761875E0,-2.365381165E0,-4.700076141E0,2.116598511E0,5.671484201E0
3.012771875E0,-1.176852722E0,-4.491260376E0,2.636317749E0,5.339154743E0
3.022781875E0,1.462458801E-1,-4.506528625E0,3.030597839E0,5.432744369E0
3.032791875E0,6.792874146E-1,-4.586163025E0,3.107537842E0,5.581318314E0
3.042801875E0,1.209484863E0,-4.615502014E0,3.003204803E0,5.637814432E0
3.052811875E0,1.586850128E0,-4.621339874E0,2.883154449E0,5.673398906E0
3.062821875E0,1.863774261E0,-4.679269409E0,2.564616852E0,5.652121398E0
3.072831875E0,2.210303650E0,-4.645739136E0,1.898951111E0,5.484008540E0
3.082841875E0,2.420765991E0,-4.555626526E0,8.843609619E-1,5.234112660E0
3.092851875E0,2.260748749E0,-4.580474854E0,-7.005432129E-2,5.108487290E0
3.102861500E0,1.989363098E0,-4.914580078E0,-8.318202209E-1,5.366804241E0
3.112871500E0,1.489253082E0,-5.742358704E0,-1.580862579E0,6.139355399E0
3.122881500E0,6.770420837E-1,-6.976542206E0,-3.040028229E0,7.640176619E0
3.132891500E0,-1.138981476E0,-8.444838867E0,-6.499484253E0,1.071708346E1
3.142901500E0,-4.661905518E0,-1.047102539E1,-1.446801361E1,1.845803764E1
3.152911500E0,-9.195228424E0,-1.288340881E1,-1.855855728E1,2.439168909E1
3.162921500E0,-1.152663025E1,-1.437400909E1,-1.122964783E1,2.157731060E1
3.172931500E0,-1.202000427E1,-1.547137711E1,-5.110522614E0,2.024750487E1
3.182941500E0,-1.276500504E1,-1.588137451E1,-2.724334717E0,2.055688229E1
3.192950500E0,-1.349219284E1,-1.530806671E1,-2.127825165E0,2.051594049E1
